SS,305,0.604195
LU,306,0.101808
SN,306,0.833372
SS,306,0.604632
LU,307,0.105147
SN,307,0.858475
SS,307,0.611033
LU,308,0.092213
SN,308,0.869223
SS,308,0.605443
LU,309,0.095769
SN,309,0.833616
SS,309,0.659646
LU,310,0.122807
SN,310,0.855106
SS,310,0.590590
LU,311,0.099194
SN,311,0.875169
SS,311,0.590619
LU,312,0.104292
SN,312,0.871655
SS,312,0.600173
LU,313,0.098815
SN,313,0.811521
SS,313,0.589075
LU,314,0.099067
SN,314,0.882353
SS,314,0.603843
LU,315,0.098099
SN,315,0.882408
SS,315,0.632681
LU,316,0.109290
SN,316,0.850057
SS,316,0.613083
LU,317,0.099848
SN,317,0.849012
SS,317,0.618791
LU,318,0.099374
SN,318,0.830975
SS,318,0.606046
LU,319,0.107729
SN,319,0.843067
SS,319,0.588448
LU,320,0.102861
SN,320,0.822062
SS,320,0.673696
LU,321,0.134852
SN,321,0.846052
SS,321,0.638178
LU,322,0.119079
SN,322,0.826101
SS,322,0.577824
LU,323,0.120003
SN,323,0.942756
SS,323,0.628055
LU,324,0.177120
SN,324,0.969824
SS,324,0.615539
LU,325,0.124240
SN,325,0.829673
SS,325,0.582310
LU,326,0.130041
SN,326,0.842595
SS,326,0.601886
LU,327,0.123676
SN,327,0.841767
SS,327,0.617930
LU,328,0.143471
SN,328,0.854105
SS,328,0.639501
LU,329,0.141252
SN,329,0.838540
SS,329,0.628550
LU,330,0.136655
SN,330,0.930291
SS,330,0.642075
LU,331,0.145393
SN,331,0.880178
SS,331,0.591462
LU,332,0.140412
SN,332,0.843485
SS,332,0.606393
LU,333,0.149369
SN,333,0.875179
SS,333,0.610785
LU,334,0.154419
SN,334,0.878460
SS,334,0.594597
LU,335,0.140955
SN,335,0.843404
SS,335,0.636436
LU,336,0.139651
SN,336,0.883475
SS,336,0.636407
LU,337,0.141989
SN,337,0.880776
SS,337,0.597319
LU,338,0.142426
SN,338,0.902610
SS,338,0.617682
LU,339,0.149556
SN,339,0.916708
SS,339,0.627085
LU,340,0.167137
SN,340,0.952719
SS,340,0.644993
LU,341,0.167736
SN,341,0.902137
SS,341,0.608360
LU,342,0.144150
SN,342,0.885459
SS,342,0.623442
LU,343,0.165228
SN,343,0.866297
SS,343,0.622395
LU,344,0.166723
SN,344,0.881646
SS,344,0.605947
LU,345,0.151692
SN,345,0.870084
SS,345,0.625956
LU,346,0.162804
SN,346,0.914955
SS,346,0.648747
LU,347,0.168359
SN,347,0.853451
SS,347,0.651543
LU,348,0.175660
SN,348,0.907239
SS,348,0.600545
LU,349,0.179146
SN,349,0.889354
SS,349,0.635793
LU,350,0.194569
SN,350,0.932783
SS,350,0.634632
LU,351,0.179060
SN,351,0.905277
SS,351,0.621940
LU,352,0.180477
SN,352,0.899859
SS,352,0.629834
LU,353,0.174551
SN,353,0.902649
SS,353,0.646537
LU,354,0.183560
SN,354,0.882286
SS,354,0.620383
LU,355,0.186664
SN,355,0.892735
SS,355,0.602374
LU,356,0.173672
SN,356,0.856982
SS,356,0.624532
LU,357,0.173955
SN,357,0.993603
SS,357,0.622184
LU,358,0.187959
SN,358,0.920981
SS,358,0.628318
LU,359,0.190175
SN,359,0.905337
SS,359,0.640382
LU,360,0.183048
SN,360,0.915263
SS,360,0.634996
LU,361,0.264941
SN,361,0.937111
SS,361,0.624371
LU,362,0.204933
SN,362,0.849185
SS,362,0.583773
LU,363,0.284262
SN,363,0.945926
SS,363,0.616781
LU,364,0.198955
SN,364,0.912444
SS,364,0.599936
LU,365,0.182071
SN,365,0.828569
SS,365,0.591995
LU,366,0.189058
SN,366,0.823365
SS,366,0.677532
LU,367,0.204510
SN,367,0.890342
SS,367,0.638716
LU,368,0.196930
SN,368,0.850512
SS,368,0.666084
LU,369,0.271867
SN,369,0.886370
SS,369,0.628900
LU,370,0.203970
SN,370,0.910428
SS,370,0.614870
LU,371,0.249601
SN,371,0.918131
SS,371,0.642608
LU,372,0.194196
SN,372,0.946979
SS,372,0.608220
LU,373,0.192093
SN,373,0.879402
SS,373,0.654340
LU,374,0.195052
SN,374,0.934223
SS,374,0.639879
LU,375,0.199703
SN,375,0.826042
SS,375,0.649858
LU,376,0.307594
SN,376,0.915322
SS,376,0.661375
LU,377,0.217775
SN,377,0.864667
SS,377,0.614326
LU,378,0.204110
SN,378,0.858689
SS,378,0.665058
LU,379,0.238355
SN,379,0.854337
SS,379,0.621266
LU,380,0.208576
SN,380,0.946976
SS,380,0.694567
LU,381,0.237509
SN,381,0.894120
SS,381,0.653404
LU,382,0.263035
SN,382,0.893307
SS,382,0.622776
LU,383,0.234872
SN,383,0.891541
SS,383,0.631219
LU,384,0.232876
SN,384,0.868278
SS,384,0.620972
LU,385,0.219003
SN,385,0.890560
SS,385,0.581229
LU,386,0.193212
SN,386,0.925755
SS,386,0.645486
LU,387,0.258169
SN,387,0.842555
SS,387,0.636260
LU,388,0.205336
SN,388,0.902810
SS,388,0.626439
LU,389,0.198719
SN,389,0.903681
SS,389,0.657707
LU,390,0.248357
SN,390,0.940469
SS,390,0.610426
LU,391,0.250169
SN,391,0.951660
SS,391,0.621552
LU,392,0.218921
SN,392,0.860145
SS,392,0.608640
LU,393,0.219146
SN,393,0.886147
SS,393,0.683563
LU,394,0.207179
SN,394,0.856382
SS,394,0.657433
LU,395,0.222644
SN,395,0.864202
SS,395,0.604297
LU,396,0.237689
SN,396,0.878861
SS,396,0.602517
LU,397,0.242983
SN,397,0.936575
SS,397,0.647325
LU,398,0.247676
SN,398,0.987485
SS,398,0.674684
LU,399,0.316266
SN,399,0.886189
SS,399,0.584634
LU,400,0.213884
SN,400,0.873885
SS,400,0.594100
LU,401,0.230110
SN,401,0.841842
SS,401,0.639155
LU,402,0.219159
SN,402,0.890409
SS,402,0.609662
LU,403,0.253745
SN,403,0.963906
SS,403,0.669866
LU,404,0.256505
SN,404,0.934351
SS,404,0.608472
LU,405,0.233949
SN,405,0.813120
SS,405,0.598449
LU,406,0.209279
SN,406,0.856008
SS,406,0.611902
LU,407,0.250051
SN,407,0.851468
SS,407,0.578133
LU,408,0.237269
SN,408,0.816392
SS,408,0.578898
LU,409,0.234486
SN,409,0.791857
SS,409,0.575516
LU,410,0.242199
SN,410,0.828813
SS,410,0.576821
LU,411,0.247784
SN,411,0.818764
SS,411,0.581450
LU,412,0.233445
SN,412,0.829618
SS,412,0.582895
LU,413,0.238682
SN,413,0.833015
SS,413,0.584282
LU,414,0.244234
SN,414,0.807108
SS,414,0.593337
LU,415,0.244690
SN,415,0.819284
SS,415,0.572678
LU,416,0.253259
SN,416,0.824490
SS,416,0.576338
LU,417,0.249406
SN,417,0.846715
SS,417,0.599002
LU,418,0.243451
SN,418,0.828429
SS,418,0.578304
LU,419,0.247335
SN,419,0.825810
SS,419,0.594618
LU,420,0.249974
SN,420,0.814332
SS,420,0.582045
LU,421,0.258904
SN,421,0.807786
SS,421,0.583620
LU,422,0.254742
SN,422,0.810910
SS,422,0.583984
LU,423,0.262032
SN,423,0.811984
SS,423,0.578754
LU,424,0.248959
SN,424,0.826488
SS,424,0.604456
LU,425,0.258634
SN,425,0.831278
SS,425,0.574098
LU,426,0.276692
SN,426,0.821194
SS,426,0.589402
LU,427,0.260325
SN,427,0.840650
SS,427,0.586676
LU,428,0.277280
SN,428,0.822764
SS,428,0.585423
LU,429,0.266958
SN,429,0.803955
SS,429,0.588273
LU,430,0.265520
SN,430,0.822140
SS,430,0.580233
LU,431,0.285276
SN,431,0.812159
SS,431,0.574972
LU,432,0.274947
SN,432,0.810872
SS,432,0.578394
LU,433,0.277171
SN,433,0.825385
SS,433,0.590004
LU,434,0.282463
SN,434,0.831360
SS,434,0.586439
LU,435,0.286451
SN,435,0.821239
SS,435,0.584466
LU,436,0.284420
SN,436,0.830290
SS,436,0.581555
LU,437,0.291261
SN,437,0.832335
SS,437,0.575607
LU,438,0.294224
SN,438,0.833164
SS,438,0.578285
LU,439,0.290005
SN,439,0.850138
SS,439,0.594817
LU,440,0.313944
SN,440,0.847947
SS,440,0.590583
LU,441,0.288066
SN,441,0.807109
SS,441,0.581320
LU,442,0.293207
SN,442,0.810773
SS,442,0.577247
LU,443,0.290495
SN,443,0.828302
SS,443,0.583344
LU,444,0.296625
SN,444,0.802700
SS,444,0.583651
LU,445,0.302064
SN,445,0.823706
SS,445,0.594970
LU,446,0.304617
SN,446,0.822174
SS,446,0.586383
LU,447,0.306492
SN,447,0.807455
SS,447,0.576967
LU,448,0.320402
SN,448,0.821114
SS,448,0.585893
LU,449,0.370606
SN,449,0.833420
SS,449,0.578388
LU,450,0.373562
SN,450,0.867377
SS,450,0.587979
LU,451,0.372599
SN,451,0.851603
SS,451,0.588494
LU,452,0.379531
SN,452,0.830231
SS,452,0.590173
LU,453,0.381012
SN,453,0.837950
SS,453,0.605322
LU,454,0.372856
SN,454,0.817898
SS,454,0.583039
LU,455,0.421767
SN,455,0.835360
SS,455,0.574852
LU,456,0.396132
SN,456,0.810600
SS,456,0.581849
LU,457,0.392976
SN,457,0.840328
SS,457,0.581432
LU,458,0.395941
SN,458,0.836090
SS,458,0.586328
LU,459,0.384774
SN,459,0.823186
SS,459,0.582956
LU,460,0.400512
SN,460,0.816818
SS,460,0.604666
LU,461,0.394930
SN,461,0.808803
SS,461,0.589012
LU,462,0.397483
SN,462,0.812393
SS,462,0.582205
LU,463,0.417285
SN,463,0.819351
SS,463,0.588241
LU,464,0.404467
SN,464,0.813691
SS,464,0.573738
LU,465,0.400927
SN,465,0.848888
SS,465,0.577601
LU,466,0.408772
SN,466,0.869376
SS,466,0.576156
LU,467,0.418171
SN,467,0.846379
SS,467,0.596898
LU,468,0.415599
SN,468,0.852981
SS,468,0.620754
LU,469,0.403808
SN,469,0.828557
SS,469,0.596434
LU,470,0.415197
SN,470,0.831878
SS,470,0.601632
LU,471,0.433763
SN,471,0.821053
SS,471,0.572767
LU,472,0.447093
SN,472,0.811891
SS,472,0.593568
LU,473,0.463491
SN,473,0.844975
SS,473,0.592102
LU,474,0.443051
SN,474,0.845626
SS,474,0.577760
LU,475,0.445137
SN,475,0.851239
SS,475,0.582414
LU,476,0.429588
SN,476,0.835209
SS,476,0.582328
LU,477,0.441793
SN,477,0.840394
SS,477,0.582406
LU,478,0.468635
SN,478,0.817780
SS,478,0.611799
LU,479,0.440358
SN,479,0.827041
SS,479,0.589783
LU,480,0.446631
SN,480,0.826563
SS,480,0.582294
LU,481,0.454285
SN,481,0.828712
SS,481,0.575185
LU,482,0.475531
SN,482,0.815040
SS,482,0.586079
LU,483,0.481464
SN,483,0.810742
SS,483,0.580343
LU,484,0.455116
SN,484,0.844085
SS,484,0.584656
LU,485,0.463625
SN,485,0.833953
SS,485,0.580291
LU,486,0.470090
SN,486,0.821677
SS,486,0.581310
LU,487,0.472814
SN,487,0.841532
SS,487,0.587054
LU,488,0.468454
SN,488,0.824786
SS,488,0.618346
LU,489,0.494602
SN,489,0.807350
SS,489,0.597876
LU,490,0.468296
SN,490,0.829096
SS,490,0.603849
LU,491,0.465688
SN,491,0.820252
SS,491,0.587628
LU,492,0.513494
SN,492,0.820750
SS,492,0.598201
LU,493,0.515264
SN,493,0.816906
SS,493,0.577335
LU,494,0.502912
SN,494,0.831470
SS,494,0.582794
LU,495,0.482784
SN,495,0.831730
SS,495,0.576938
LU,496,0.503282
SN,496,0.831606
SS,496,0.585277
LU,497,0.497229
SN,497,0.857362
SS,497,0.581999
LU,498,0.562592
SN,498,0.838949
SS,498,0.583636
LU,499,0.508064
SN,499,0.830820
SS,499,0.590688
LU,500,0.511628
SN,500,0.852871
SS,500,0.597820
LU,501,0.503723
SN,501,0.801186
SS,501,0.598591
LU,502,0.523322
SN,502,0.821833
SS,502,0.599723
LU,503,0.536771
SN,503,0.844520
SS,503,0.607762
LU,504,0.520058
SN,504,0.836534
SS,504,0.621995
LU,505,0.536697
SN,505,0.856983
SS,505,0.613963
LU,506,0.527838
SN,506,0.828759
SS,506,0.579062
LU,507,0.542595
SN,507,0.812892
SS,507,0.579248
LU,508,0.549948
SN,508,0.829152
SS,508,0.577001
LU,509,0.553286
SN,509,0.823151
SS,509,0.579823
LU,510,0.551014
SN,510,0.834709
SS,510,0.593135
LU,511,0.555986
SN,511,0.823987
SS,511,0.582635
LU,512,0.541786
SN,512,0.822641
SS,512,0.575342
